id,publish_time,title,article_url,ticker,publisher,description,keywords
c1dd886c-9097-4978-a909-102394ec981d,2022-01-02 16:19:00,"It’s China vs. Walmart, Latest Western Brand Entangled in Human Rights Dispute",https://www.wsj.com/articles/beijings-favored-tool-to-counter-human-rights-criticism-punish-companies-11641158347,AAPL.BA,news.google.com,"Western businesses face a geopolitical situation similar to what followed the 1989 Tiananmen Square massacre, but with more at stake.","Semiconductors, Footwear, Wooden Furniture, Retail/Wholesale, Clothing Stores, Specialty Retailing, Mixed Retailing, Shopping Malls/Superstores, Clothing/Textiles, Consumer Goods, Furniture, Industrial Electronics, Industrial Goods, Retail, Technology, Corporate Crime/Legal Action, Marketing, Branding, Corporate/Industrial News, Corporate Social Responsibility, Environmental/Social/Governance, Political/General News, Society/Community, Human Rights/Civil Liberties, Politics/International Relations, Domestic Politics, Content Types, Factiva Filters, C&E Executive News Filter, C&E Industry News Filter, SYND, WSJ-PRO-WSJ.com, H&M Hennes and Mauritz, adidas, ADS.XE, Airbnb Cl A, ABNB, Apple, AAPL, Tesla, TSLA, Puma SE, PUM.XE, Anta Sports Products, 2020.HK, Muji, Ryohin Keikaku, 7453.TO, XE:ADS, Intel, INTC, Coca-Cola, KO, Walmart, WMT, Steve Rodgers, corporate crime, legal action, marketing, branding, corporate, industrial news, corporate social responsibility, environmental, social, governance, political, general news, society, community, human rights, civil liberties, politics, international relations, domestic politics, content types, factiva filters, c&e executive news filter, c&e industry news filter, semiconductors, footwear, wooden furniture, retail, wholesale, clothing stores, specialty retailing, mixed retailing, shopping malls, superstores, clothing, textiles, consumer goods, furniture, industrial electronics, industrial goods, technology"
d2867658-88ad-45e7-89e1-17b8ce80886d,2022-01-02 17:19:00,"Top 10 Most Searched Tickers On Benzinga Pro In 2021: Tesla, Apple, AMC, GameStop And More",https://markets.businessinsider.com/news/stocks/top-10-most-searched-tickers-on-benzinga-pro-in-2021-tesla-apple-amc-gamestop-and-more-1031073243,AAPL,markets.businessinsider.com,"Many of Benzinga’s most read stories in 2021 centered on the world of cryptocurrency, with Dogecoin (CRYPTO: DOGE) receiving huge interest f...",
6d7dd74b-fef8-4f3a-82fb-2c8280910f25,2022-01-02 17:29:32,10 Predictions for 2022,https://theirrelevantinvestor.com/2022/01/02/10-predictions-for-2022/,AAPL,theirrelevantinvestor.com,"Predictions are dumb, but they're also fun.",
d191fbd4-3d4a-4fad-a9e2-75877a1493d5,2022-01-03 18:05:37,Next logical step for Apple is the metaverse - Loup Ventures' Gene Munster (NASDAQ:AAPL),https://seekingalpha.com/news/3784773-new-logical-step-for-apple-is-the-metaverse-loup-ventures-gene-munster,AAPL,seekingalpha.com,"With Apple (AAPL) touching the $3T level in market cap, Loup Ventures analyst Gene Munster said the metaverse represents the next logical step for the iconic iPhone maker.",
ed9bccd1-e55f-4ee4-8975-d7bf37756827,2022-01-03 18:34:09,Wall Street abre o ano em alta com recordes do Dow Jones e SP500,https://www.noticiasaominuto.com/economia/1903893/wall-street-abre-o-ano-em-alta-com-recordes-do-dow-jones-e-sp500,AAPL,noticiasaominuto.com,"A bolsa nova-iorquina acabou hoje em alta, com novos recordes dos índices seletivo Dow Jones Industrial Average e alargado S&P500, graças a uma recuperação do otimismo dos investidores.","noticias, nacional, internacional, economia, politica, desporto, fama, mundo, pais, futebol, tecnologia, cultura"
321b87ca-d95e-4d32-9098-9b81516d3079,2022-01-03 18:50:53,"Wall Street Ngegas di Tahun Baru, Dow Jones Rekor",https://www.cnbcindonesia.com/news/20220104064520-4-304316/wall-street-ngegas-di-tahun-baru-dow-jones-rekor,AAPL,cnbcindonesia.com,"Bursa saham Amerika Serikat (AS), Wall Street, menutup hari dengan manis. Semua indeks utama mengalami kenaikan, dalam penutupan perdagangan, Senin (3/1/2021).","wall street, bursa as, amerika serikat"
70c0317a-b8bc-4629-84cc-71bf170d3a90,2022-01-04 17:46:38,The Rocket Science of Investing -- Armageddon Yet to Arrive,https://www.gurufocus.com/news/1608794/the-rocket-science-of-investing--armageddon-yet-to-arrive,AMZ.DE,gurufocus.com,"GuruFocus Article or News written by Wade W. Slome, CFA, CFP and the topic is about: In the face of an incredibly scary global pandemic, the stock market completed a phenomenal year","GuruFocus, Article, News, Wade W. Slome, CFA, CFP, Warren Buffett, AMZN, AAPL, GOOG, GOOGL"
5bc62c80-36a2-42cd-baeb-7b382688f710,2022-01-04 18:05:45,How Much the Largest U.S.-Based Employers Make per Employee,https://tuckerjaxson-3657.medium.com/how-much-the-largest-u-s-based-employers-make-per-employee-3e92c4497020,APC.DE,medium.com,"Each year, there are several top corporations across the United States that are bringing in millions and billions of dollars in revenue. This infographic uses data from the 2019 fiscal year to…",
309cf887-3a1a-42a8-91f7-569c9b4253b8,2022-01-04 18:45:18,Jim Cramer's 2022 outlook for the worst-performing Nasdaq 100 stocks in 2021,https://www.cnbc.com/2022/01/04/jim-cramers-2022-outlook-for-the-worst-performing-nasdaq-100-stocks-in-2021.html,DOCU.MX,cnbc.com,"""There are a lot of names that should keep losing now that the Fed is your foe,"" the ""Mad Money"" host said.","Jim Cramer, Stock markets, Investment strategy, Business, Markets, Peloton Interactive Inc, Pinduoduo Inc, Baidu Inc, JD.Com Inc, Zoom Video Communications Inc, Splunk Inc, DocuSign Inc, PayPal Holdings Inc, Mercadolibre Inc, NASDAQ 100 Index, business news"
94d97ae4-5f54-4644-a927-19a6ef69d71d,2022-01-05 17:42:29,"What Investors Should Know About Amazon, Sony And John Deere's Latest To Push Into The Electric Vehicle Sector",https://markets.businessinsider.com/news/stocks/what-investors-should-know-about-amazon-sony-and-john-deere-s-latest-to-push-into-the-electric-vehicle-sector-1031080385,AMZ.DE,markets.businessinsider.com,"Many traditional automotive companies have been transitioning into the electric vehicle space, which for years has been dominated by Tesla Inc (NA...",
6b7d0fe6-7b2b-448c-9c51-13ab0e5e0668,2022-01-05 17:44:37,"Stocks slump, Treasury yields rise on fear of a faster Fed pullback",https://www.theedgemarkets.com/article/stocks-slump-treasury-yields-rise-fear-faster-fed-pullback,APC.DE,theedgemarkets.com,BOSTON (Jan 6): U.S. stocks slid and Treasury yields jumped on Wednesday after meeting minutes released by the Federal Reserve indicated that it might not only raise interest rates sooner than expected but could also reduce its overall asset holdings to tame high inflation.,
de169675-0902-4671-8fbf-0d160d1789ce,2022-01-05 17:47:48,Wall Street fecha em baixa após ata da reunião da Reserva Federal,https://www.noticiasaominuto.com/economia/1905306/wall-street-fecha-em-baixa-aps-ata-da-reunio-da-reserva-federal,AAPL,noticiasaominuto.com,"A bolsa nova-iorquina encerrou hoje em baixa, com o índice tecnológico Nasdaq a apresentar mesmo uma desvalorização de 3,34%, na expectativa de um endurecimento da política monetária, depois da divulgação da ata de uma reunião da Reserva Federal (Fed).","noticias, nacional, internacional, economia, politica, desporto, fama, mundo, pais, futebol, tecnologia, cultura"
c130710f-0bae-4e57-a878-2220d1f89f3a,2022-01-06 17:56:44,5 Tech Stocks Most Bought by Gurus in the 3rd Quarter,https://www.gurufocus.com/news/1610967/5-tech-stocks-most-bought-by-gurus-in-the-3rd-quarter,AAPL.NE,gurufocus.com,GuruFocus Article or News written by James Li and the topic is about: Tech shares dip to start the new year,"GuruFocus, Article, News, James Li, Ken Fisher, Warren Buffett, INTC, MSFT, AAPL, CRM, ZM"
cd1a8b91-633f-4271-97a2-13e68502bef1,2022-01-06 18:00:00,"40% of Growth to Originate from APAC for Wearable Technology Market | Share, Trends, Industry Analysis, and Opportunities | Technavio",https://www.prnewswire.com:443/news-releases/40-of-growth-to-originate-from-apac-for-wearable-technology-market--share-trends-industry-analysis-and-opportunities--technavio-301454924.html,066570.KS,prnewswire.com,"/PRNewswire/ -- The Wearable Technology Market value is set to grow by USD 35.48 billion, progressing at a CAGR of over 13% from 2019 to 2024, as per the...","Technavio, Consumer Electronics, Computer & Electronics, Household, Consumer & Cosmetics, Market Research Reports"
084bba29-4e2a-435b-9345-bf77b110f7ab,2022-01-06 18:28:00,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders With Losses On Their Investment In Playtika Holding Corp. Of Class Action Lawsuit And Upcoming Deadline - PLTK,https://www.thestreet.com/press-releases/shareholder-alert-pomerantz-law-firm-reminds-shareholders-with-losses-on-their-investment-in-playtika-holding-corp-of-class-action-lawsuit-and-upcoming-deadline-pltk-15878166,PLTK,thestreet.com,"NEW YORK, Jan. 6, 2022 /PRNewswire/ -- Pomerantz LLP announces that a class action lawsuit has been filed against Playtika Holding Corp. (""Playtika"" or the",PRESS RELEASES
add2e647-a54b-4123-9847-86327052426d,2022-01-07 17:51:07,Apple Gets Favor In Verdict Against Cydia,https://markets.businessinsider.com/news/stocks/apple-gets-favor-in-verdict-against-cydia-1031088584,APC.DE,markets.businessinsider.com,"(RTTNews) - US District judge ruled in favor of Apple Inc (AAPL) in a 2020 lawsuit filed by Jay Freeman, the creator of Cydia, the App Store count...",
4a57fe5c-7f97-4dfa-b194-9c6b1f6242a7,2022-01-07 18:00:51,Duolingoに学ぶ〝Employee Experience〟のベストプラクティス（1/3）,https://thebridge.jp/2022/01/duolingo-employee-experience-1,AAPL,thebridge.jp,本稿は独立系ベンチャーキャピタル、ジェネシア・ベンチャーズのインベストメントマネージャー水谷航己氏によるもの。原文はこちらから、また、その他の記事はこちらから読める。Twitterアカウントは@KokiMizutani。ジェネシア・ベンチャーズの最新イベントなどの情報を必要とする方は「TEAM by Genesia,
60a58e9c-b0c2-41b7-b4a2-1935a00dc6c0,2022-01-07 18:20:00,Berkshire Hathaway: The Next Trillion-Dollar Company?,https://www.gurufocus.com/news/1611727/berkshire-hathaway-the-next-trilliondollar-company,AMZ.DE,gurufocus.com,GuruFocus Article or News written by Margaret Moran and the topic is about: The rotation back to value favors Warren Buffett's storied conglomerate,"GuruFocus, Article, News, Margaret Moran, Warren Buffett, BRK.A, BRK.B, AAPL, MSFT, AMZN, GOOG, GOOGL, TSLA, F, GM, NVDA, FB"
822a3a96-6270-4148-9c68-0dc5b9d99398,2022-01-08 16:43:05,"Top 10 Stock Market Moving Headlines From Last Week: Tesla, Ark Innovation ETF, Bitcoin And More",https://markets.businessinsider.com/news/stocks/top-10-stock-market-moving-headlines-from-last-week-tesla-ark-innovation-etf-bitcoin-and-more-1031088848,1QZ.DE,markets.businessinsider.com,Benzinga debuted a new show on its YouTube channel Friday. The show will air every Friday and recap the top events of the week for stock traders. ...,
862833f6-cead-47c5-aafd-4d6b6a4ae56c,2022-01-08 17:19:52,10 Dividend Stocks in Adage Capital’s Portfolio,https://www.insidermonkey.com/blog/10-dividend-stocks-in-adage-capitals-portfolio-1018798/,AMZ.DE,insidermonkey.com,"In this article, we discuss the 10 dividend stocks in Adage Capital's Portfolio.",
5010806e-ede1-450b-80b4-3476cfb8c5eb,2022-01-08 18:00:04,CES 2022: John Deere、自動運転トラクターを年内実用化へ——乗用車技術が通用しない業務特化車分野に強み,https://thebridge.jp/2022/01/how-john-deere-created-its-autonomous-tractor,AAPL,thebridge.jp,John Deere は、今年の CES で4万ポンド（約630万円）の自動運転トラクターを発表、2022年末までに実用化するとしている。 このシステムは、6対のステレオカメラと GPS ガイダンスを使って、チゼルプラウ（土壌を爪でひっかくように耕起する構造）と他の機器を牽引する機能を備えたトラクター「Deere,
09e005cc-0edd-4141-8ad8-191827d38ecc,2022-01-09 08:54:00,Wall Street's top analysts like these stocks for the long term as a new year begins,https://www.cnbc.com/2022/01/09/wall-street-analysts-say-buy-stocks-like-tesla-intel.html,COUR,cnbc.com,"TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, like Netflix & Intel","NASDAQ Composite, S&P 500 Index, Intel Corp, Coursera Inc, Apple Inc, GoDaddy Inc, Netflix Inc, Investment strategy, Breaking News: Markets, Markets, Investment strategy, Weekend brief, business news"
32f1cfbf-95fa-4843-9157-2195aeba36b4,2022-01-09 09:00:14,"Stocks fall, bond yields rise as investors get taste of 2022",https://www.foxbusiness.com/markets/stocks-fall-bond-yields-rise-as-investors-get-taste-of-2022,JPMMV,foxbusiness.com,Stock investors got a sharp reminder that higher interest rates are coming. How fast and how high remains the wildcard.,
ead47562-d07e-44ed-b27a-d4e4b9225403,2022-01-09 18:59:41,How Low Will We See Tech Go?,https://www.forbes.com/sites/tomaspray/2022/01/09/how-low-will-we-see-tech-go/,AAPL.NE,forbes.com,The stock market followed last week’s growth/value ratio analysis as value led by a wide margin. Growth investors are getting more nervous so the Viper Report’s Tom Aspray shares the key levels of support he is watching.,"QQQ, RS, NVDA, XLK, MSFT, growth/value, stock picking, technical analysis, viper report, A/D analysis"
9be491f4-cc94-4c57-9791-9de12751b934,2022-01-10 17:38:08,"Crossmark Global Holdings, Inc. Buys Cigna Corp, Honda Motor Co, Crown Castle International Corp, Sells Eli Lilly and Co, Bank of America Corp, RELX PLC",https://www.gurufocus.com/news/1613209/crossmark-global-holdings-inc-buys-cigna-corp-honda-motor-co-crown-castle-international-corp-sells-eli-lilly-and-co-bank-of-america-corp-relx-plc,HMC,gurufocus.com,GuruFocus Article or News written by insider and the topic is about:,"GuruFocus, Article, News, insider, CI, HMC, ERIC, CCI, PG, TGNA, FERG, FSV, BAH, WOLF, AA, BRKR, KOF, DOC, FLGT, VSTO, STMP, KSU, "
64065895-dcb0-4b7f-8446-b6f50e82ed28,2022-01-10 17:38:10,"Boltwood Capital Management Buys FlexShares Credit-Scored US Corporate Bond Index, ISHARES TRUST, iShares 20+ Year Treasury Bond ETF, Sells SPDR Portfolio Mortgage Backed Bond ETF, iShares MSCI Emergi",https://www.gurufocus.com/news/1613210/read,TLT,gurufocus.com,GuruFocus Article or News written by insider and the topic is about:,"GuruFocus, Article, News, insider, MBB, TLT, VCIT, SUB, HYG, SPEM, SKOR, IGSB, XLNX, LKOR, GOOG, COST, SPMB, SQ, "
9164de35-0b24-4b79-9836-19aeec93439a,2022-01-10 17:45:22,Apple (AAPL) Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/1849902/apple-aapl-gains-as-market-dips-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-1849902,AAPL,zacks.com,"In the latest trading session, Apple (AAPL) closed at $172.19, marking a +0.01% move from the previous day.","stock, stocks, investment, investment advice, investing, online trading, online investment, online stock trading, stock market, financial, financial planning, quote, quotes, stock quotes"
