id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-01-04 05:30:00,Cyber Chiefs Face Scrutiny and Challenges in 2023's Uncertain Economy,https://www.wsj.com/articles/cyber-chiefs-face-scrutiny-and-challenges-in-2023s-uncertain-economy-11671747171,IBM,Wall Street Journal,"Security chiefs will likely be told to do more with less in 2023, as economic uncertainty batters budgets and companies brace for a potential recession.","Economy - Monetary,Financial Markets,Technology,Finance"
,2023-01-04 07:33:45,"Global Smart Stadium Market Size Will be Valued at $27848.8 Million by 2028, Up from an Initial Valuation of USD 8529.5 million in 2021, at a compound annual growth rate  ( CAGR )  of almost 21.8%",https://www.benzinga.com/pressreleases/23/01/g30271542/global-smart-stadium-market-size-will-be-valued-at-27848-8-million-by-2028-up-from-an-initial-valu,IBM,Benzinga,"Los Angeles, CA, Jan. 04, 2023 ( GLOBE NEWSWIRE ) -- According to Zion Market Research has published a new research report titled ""Smart Stadium Market By Software ( Digital Content Management, Audio And Video Management, Digital Signage, Mobile And Web Content Management, Stadium & Public ...","Earnings,Technology,Financial Markets"
,2023-01-05 08:00:00,'Dogs Of The Dow' Stocks Just Paid Off; Here The Top 10 For 2023,https://www.investors.com/etfs-and-funds/sectors/sp500-dogs-of-the-dow-stocks-just-paid-off-here-are-the-top-10-for-2023/,IBM,Investors Business Daily,'Dogs Of The Dow' Stocks Just Paid Off. Here The Top 10 For 2023 Investor's Business Daily ...,"Life Sciences,Financial Markets,Manufacturing,Energy & Transportation,Technology"
,2023-01-05 08:00:00,'Dogs Of The Dow' Stocks Just Paid Off; Here The Top 10 For 2023,https://www.investors.com:443/etfs-and-funds/sectors/sp500-dogs-of-the-dow-stocks-just-paid-off-here-are-the-top-10-for-2023/,IBM,Investors Business Daily,'Dogs Of The Dow' Stocks Just Paid Off. Here The Top 10 For 2023 Investor's Business Daily ...,"Life Sciences,Financial Markets,Manufacturing,Energy & Transportation,Technology"
,2023-02-01 04:30:00,Cloud encryption software market to grow by 37.99% Y-O-Y from 2022 to 2023: Growing data privacy and security concerns will drive growth - Technavio,https://www.prnewswire.com/news-releases/cloud-encryption-software-market-to-grow-by-37-99-y-o-y-from-2022-to-2023-growing-data-privacy-and-security-concerns-will-drive-growth---technavio-301734411.html,IBM,PR Newswire,Cloud encryption software market to grow by 37.99% Y-O-Y from ... PR ...,"Retail & Wholesale,Manufacturing,Earnings,Technology"
,2023-02-01 10:00:00,"GWH, LUV & IBM Class Action Reminders: Bronstein, Gewirtz & Grossman, LLC, A Successful Firm, Reminds Investors of Deadlines and to Actively Participate",https://www.benzinga.com/pressreleases/23/02/g30668777/gwh-luv-ibm-class-action-reminders-bronstein-gewirtz-grossman-llc-a-successful-firm-reminds-invest,IBM,Benzinga,"NEW YORK, Feb. 01, 2023 ( GLOBE NEWSWIRE ) -- Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against the following publicly-traded companies.","Earnings,Real Estate & Construction,Energy & Transportation,Technology"
,2023-02-02 05:45:00,IBM LAWSUIT ALERT: Levi & Korsinsky Notifies International Business Machines Corporation Investors of a Class Action Lawsuit and Upcoming Deadline,https://www.prnewswire.com/news-releases/ibm-lawsuit-alert-levi--korsinsky-notifies-international-business-machines-corporation-investors-of-a-class-action-lawsuit-and-upcoming-deadline-301736841.html,IBM,PR Newswire,IBM LAWSUIT ALERT: Levi & Korsinsky Notifies International ... PR ...,"Earnings,Technology,Financial Markets"
,2023-02-02 07:11:00,"These five-star stock funds can help you play the semiconductor rebound, as well as AI and 5G build-outs",https://www.marketwatch.com/story/these-five-star-stock-funds-can-help-you-play-the-semiconductor-rebound-as-well-as-ai-and-5g-build-outs-11675339880,IBM,MarketWatch,Sylvia Jablonksi of Defiance ETFs describes two investment strategies that include chip makers but also other companies working on cutting-edge technology ...,"Financial Markets,Manufacturing,Earnings,Real Estate & Construction,Technology,Finance"
,2023-02-02 12:30:00,Stocks To Invest In Right Now? 2 Dow 30 Stocks In Focus,https://stockmarket.com/featured/stocks-to-invest-in-right-now-2-dow-30-stocks-in-focus-2023-02-02,IBM,StockMarket.com,"The Dow 30 is a list of 30 of the largest and most significant companies trading on the Dow Jones Industrial Average. These firms cover a wide range of industries, such as technology, banking, healthcare, and manufacturing.","Financial Markets,Manufacturing,Earnings,Technology,Finance,Blockchain"
,2023-02-02 15:30:00,Privileged access management solutions market to grow by 22.91% Y-O-Y from 2022 to 2023: Need for multi-factor authentication  ( MFA )  for privileged accounts will drive growth -Technavio,https://www.prnewswire.com/news-releases/privileged-access-management-solutions-market-to-grow-by-22-91-y-o-y-from-2022-to-2023-need-for-multi-factor-authentication-mfa-for-privileged-accounts-will-drive-growth--technavio-301735882.html,IBM,PR Newswire,Privileged access management solutions market to grow by 22.91 ... PR ...,"Earnings,Technology,Manufacturing"
,2023-02-03 21:00:00,"Bragar Eagel & Squire, P.C. Reminds Investors That Class Action Lawsuits Have Been Filed Against Bioventus, ESS, IBM, and FATE and Encourages Investors to Contact the Firm - Fate Therapeutics  ( NASDAQ:FATE ) , Bioventus  ( NASDAQ:BVS ) ",https://www.benzinga.com/pressreleases/23/02/g30717789/bragar-eagel-squire-p-c-reminds-investors-that-class-action-lawsuits-have-been-filed-against-biove,IBM,Benzinga,"NEW YORK, Feb. 03, 2023 ( GLOBE NEWSWIRE ) -- Bragar Eagel & Squire, P.C., a nationally recognized shareholder rights law firm, reminds investors that class actions have been commenced on behalf of stockholders of Bioventus Inc. BVS, ESS Tech, Inc.","Life Sciences,Technology,IPO,Financial Markets,Earnings,Mergers & Acquisitions,Real Estate & Construction"
,2023-02-04 22:00:43,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of International Business Machines Corporation - IBM,https://www.benzinga.com/pressreleases/23/02/g30721264/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-international-b,IBM,Benzinga,"NEW YORK, Feb. 04, 2023 ( GLOBE NEWSWIRE ) -- Pomerantz LLP is investigating claims on behalf of investors of International Business Machines Corporation ( ""IBM"" or the ""Company"" ) IBM. Such investors are advised to contact Robert S. Willoughby at newaction@pomlaw.com or 888-476-6529, ext. 7980.","Technology,Financial Markets"
,2023-02-07 10:00:00,"GWH, LUV & IBM Class Action Reminders: Bronstein, Gewirtz & Grossman, LLC, A Successful Firm, Reminds Investors of Deadlines and to Actively Participate - IBM  ( NYSE:IBM ) , ESS Tech  ( NYSE:GWH ) ",https://www.benzinga.com/pressreleases/23/02/g30766152/gwh-luv-ibm-class-action-reminders-bronstein-gewirtz-grossman-llc-a-successful-firm-reminds-invest,IBM,Benzinga,"NEW YORK, Feb. 07, 2023 ( GLOBE NEWSWIRE ) -- Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against the following publicly-traded companies.","Earnings,Real Estate & Construction,Energy & Transportation,Technology"
,2023-02-07 13:01:00,Biden targets stock buybacks - do they help you as an investor?,https://www.marketwatch.com/story/why-bidens-state-of-the-union-address-will-mention-taxes-on-share-buybacks-11675792864,IBM,MarketWatch,Do stock buybacks help you as an investor?,"Economy - Monetary,Retail & Wholesale,Financial Markets,Earnings,Energy & Transportation,Technology"
,2023-02-08 10:31:00,"Zoom and eBay join Dell, Okta, Spotify, Google, Intel, Microsoft, Amazon and other tech companies making layoffs",https://www.marketwatch.com/story/zoom-and-ebay-join-dell-okta-spotify-google-intel-microsoft-amazon-and-other-tech-companies-making-layoffs-11675870296,IBM,MarketWatch,Zoom and eBay are the latest tech companies in the layoffs spotlight. Here's a list of other companies making job cuts.,"Technology,Finance,Blockchain,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Real Estate & Construction"
,2023-02-08 13:47:00,Investing in ChatGPT's AI Revolution: Where to Begin,https://www.fool.com/investing/2023/02/08/where-to-begin-investing-in-chatgpt-ai-revolution/,IBM,Motley Fool,Don't miss out on investing in the next era of AI. The best names might not be who you think.,"Financial Markets,Manufacturing,Earnings,Technology"
,2023-02-08 21:00:00,"Bragar Eagel & Squire, P.C. Reminds Investors That Class Action Lawsuits Have Been Filed Against Bioventus, ESS, IBM, and FATE and Encourages Investors to Contact the Firm - Fate Therapeutics  ( NASDAQ:FATE ) , Bioventus  ( NASDAQ:BVS ) ",https://www.benzinga.com/pressreleases/23/02/g30826820/bragar-eagel-squire-p-c-reminds-investors-that-class-action-lawsuits-have-been-filed-against-biove,IBM,Benzinga,"NEW YORK, Feb. 08, 2023 ( GLOBE NEWSWIRE ) -- Bragar Eagel & Squire, P.C., a nationally recognized shareholder rights law firm, reminds investors that class actions have been commenced on behalf of stockholders of Bioventus Inc. BVS, ESS Tech, Inc.","Life Sciences,Technology,IPO,Financial Markets,Earnings,Mergers & Acquisitions,Real Estate & Construction"
,2023-02-08 21:00:00,Private cloud services market size to grow at a CAGR of 26.71% by 2027; Increased inclination for private cloud for enhanced data security will drive growth - Technavio,https://www.prnewswire.com/news-releases/private-cloud-services-market-size-to-grow-at-a-cagr-of-26-71-by-2027-increased-inclination-for-private-cloud-for-enhanced-data-security-will-drive-growth---technavio-301740391.html,IBM,PR Newswire,Private cloud services market size to grow at a CAGR of 26.71% by ... PR ...,"Retail & Wholesale,Manufacturing,Earnings,Technology"
,2023-02-09 05:45:00,IBM LAWSUIT ALERT: Levi & Korsinsky Notifies International Business Machines Corporation Investors of a Class Action Lawsuit and Upcoming Deadline,https://www.prnewswire.com/news-releases/ibm-lawsuit-alert-levi--korsinsky-notifies-international-business-machines-corporation-investors-of-a-class-action-lawsuit-and-upcoming-deadline-301742663.html,IBM,PR Newswire,IBM LAWSUIT ALERT: Levi & Korsinsky Notifies International ... PR ...,"Earnings,Technology,Financial Markets"
,2023-02-12 13:54:55,"If You Invested $1,000 In Apple Stock When It Aired Its 1984 Super Bowl Ad, Here's How Much You'd Have Now - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/general/education/23/02/30870188/if-you-invested-1-000-in-apple-stock-when-it-aired-its-1984-super-bowl-ad-heres-how-much-youd-h,IBM,Benzinga,"Super Bowl commercials come with a price tag of $7 million for Super Bowl LVII. Some of the ads will be remembered for years, while others will be easily forgotten. Here's a look at one of the most famous commercials of all-time and the potential massive fortune it made by investors.","Technology,Financial Markets"
,2023-02-13 10:00:00,"GWH, LUV & IBM Class Action Reminders: Bronstein, Gewirtz & Grossman, LLC, A Successful Firm, Reminds Investors of Deadlines and to Actively Participate - IBM  ( NYSE:IBM ) , ESS Tech  ( NYSE:GWH ) ",https://www.benzinga.com/pressreleases/23/02/g30878360/gwh-luv-ibm-class-action-reminders-bronstein-gewirtz-grossman-llc-a-successful-firm-reminds-invest,IBM,Benzinga,"NEW YORK, Feb. 13, 2023 ( GLOBE NEWSWIRE ) -- Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against the following publicly-traded companies.","Earnings,Energy & Transportation,Real Estate & Construction,Technology"
,2023-02-13 11:25:00,"More than 101,000 tech-sector employees have lost their jobs since the start of 2023",https://www.marketwatch.com/story/more-than-101-000-tech-sector-employees-have-lost-their-jobs-since-the-start-of-2023-e401eac3,IBM,MarketWatch,Data suggest that 2023 is firmly on pace to surpass 2022 for global tech redundancies.,"Technology,Financial Markets,Manufacturing"
,2023-02-13 18:55:00,"Smart Machines Market Size to Grow by USD 25.41 Bn, Software to be Largest Revenue-generating Component Segment - Technavio",https://www.prnewswire.com/news-releases/smart-machines-market-size-to-grow-by-usd-25-41-bn-software-to-be-largest-revenue-generating-component-segment---technavio-301744315.html,IBM,PR Newswire,"Smart Machines Market Size to Grow by USD 25.41 Bn, Software to ... PR ...","Technology,Manufacturing"
,2023-02-15 04:32:30,IoT Cloud Platform Market to grow at 11.9 percent CAGR over 2029 with increased global Emphasis on Industrialization 4.0- Says MMR,https://www.benzinga.com/pressreleases/23/02/g30919755/iot-cloud-platform-market-to-grow-at-11-9-percent-cagr-over-2029-with-increased-global-emphasis-on,IBM,Benzinga,"SAN FRANCISCO, Feb. 15, 2023 ( GLOBE NEWSWIRE ) -- The report published by Maximize Market Research, a global Information Technology & Telecommunication research firm has published a report on ""IoT Cloud Platform Market"".","Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Technology"
