news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,META,2022-12-31 22:00:28,TSLA,0.040795,0.074613,Neutral
,META,2022-12-31 22:00:28,MSFT,0.006802,0.027689,Neutral
,META,2022-12-31 22:00:28,CURN,0.006802,0.01264,Neutral
,META,2022-12-31 22:00:28,AWON,0.006802,-0.04817,Neutral
,META,2022-12-31 22:00:28,NVDA,0.006802,-0.081333,Neutral
,META,2022-12-31 22:00:28,META,0.013604,0.011411,Neutral
,META,2023-01-01 00:00:00,META,0.154455,0.107128,Neutral
,META,2023-01-01 00:00:00,GOOG,0.077593,0.03438,Neutral
,META,2023-01-01 00:00:00,NFLX,0.038843,0.062818,Neutral
,META,2023-01-01 03:58:00,META,0.092569,0.0,Neutral
,META,2023-01-01 05:18:20,META,0.048133,0.140831,Neutral
,META,2023-01-01 05:18:20,GOOG,0.096091,0.162401,Somewhat-Bullish
,META,2023-01-01 05:30:00,AAPL,0.436009,0.357976,Bullish
,META,2023-01-01 05:30:00,META,0.751437,0.466083,Bullish
,META,2023-01-01 05:30:00,GOOG,0.751437,0.466083,Bullish
,META,2023-01-01 05:30:00,NFLX,0.436009,0.357976,Bullish
,META,2023-01-01 06:15:00,META,0.978984,-0.194405,Somewhat-Bearish
,META,2023-01-01 08:01:00,META,0.377142,0.040127,Neutral
,META,2023-01-01 08:52:00,TTD,0.591019,0.480711,Bullish
,META,2023-01-01 08:52:00,META,0.054857,-0.105996,Neutral
,META,2023-01-01 09:00:00,CZR,0.962191,0.649864,Bullish
,META,2023-01-01 09:00:00,META,0.046006,0.15328,Somewhat-Bullish
,META,2023-01-01 10:40:53,META,0.364275,-0.276816,Somewhat-Bearish
,META,2023-01-01 11:21:44,META,0.055751,0.251992,Somewhat-Bullish
,META,2023-01-01 11:21:44,GOOG,0.055751,0.251992,Somewhat-Bullish
,META,2023-01-01 11:21:44,NFLX,0.055751,0.002007,Neutral
,META,2023-01-01 12:07:00,META,0.05234,0.0,Neutral
,META,2023-01-01 12:07:00,DAKT,0.306325,0.067118,Neutral
,META,2023-01-01 13:11:00,TGT,0.442082,0.062648,Neutral
,META,2023-01-01 13:11:00,WMT,0.360752,0.007827,Neutral
,META,2023-01-01 13:11:00,AMZN,0.093289,-0.070174,Neutral
,META,2023-01-01 13:11:00,NVDA,0.360752,0.189885,Somewhat-Bullish
,META,2023-01-01 13:11:00,META,0.093289,-0.070174,Neutral
,META,2023-01-01 13:11:00,SHOP,0.139534,-0.129699,Neutral
,META,2023-01-01 16:20:00,GAIA,0.11123,0.115471,Neutral
,META,2023-01-01 16:20:00,META,0.055751,0.0,Neutral
,META,2023-01-01 16:32:59,GOOG,0.170275,0.057943,Neutral
,META,2023-01-01 16:32:59,META,0.085629,0.057413,Neutral
,META,2023-01-01 17:16:00,CRYPTO:BTC,0.120733,-0.167767,Somewhat-Bearish
,META,2023-01-01 17:16:00,META,0.060541,0.0,Neutral
,META,2023-01-01 17:16:00,IREN,0.238718,0.157411,Somewhat-Bullish
,META,2023-01-02 00:26:15,ABNB,0.041466,0.085625,Neutral
